X,Y,ID,CD_GEOCODI,NM_BAIRRO,NM_MUNICIP,SC_IVS e12,icon_url
-52.4800221127418,-23.3164720903698,"19443","412460805000004",,SÃO CARLOS DO IVAÍ,0.469336360086350,
-52.4762505329388,-23.3144304479683,"19444","412460805000005",,SÃO CARLOS DO IVAÍ,0.436443246001706,
-52.4430634424544,-23.3038379924256,"19445","412460805000006",,SÃO CARLOS DO IVAÍ,0.449646331414420,
-52.4510293290391,-23.3914611072372,"19446","412460805000007",,SÃO CARLOS DO IVAÍ,0.473898088231662,
-52.5051086847367,-23.2873304787647,"19447","412460805000008",,SÃO CARLOS DO IVAÍ,0.456193660578829,
-52.4806856447746,-23.3121363657772,"19449","412460805000010",,SÃO CARLOS DO IVAÍ,0.494959571989291,
-52.5223267535054,-23.3373811001816,"19452","412460810000002",,SÃO CARLOS DO IVAÍ,0.461346803188786,
-50.7381139338376,-23.723378667424,"19453","412470705000001",,SÃO JERÔNIMO DA SERRA,0.455126380025473,
-50.7388159581442,-23.7175925792146,"19454","412470705000002",,SÃO JERÔNIMO DA SERRA,0.436306142868577,
-50.7408627338708,-23.7307168573042,"19455","412470705000003",,SÃO JERÔNIMO DA SERRA,0.343031690691986,
-50.7962221041122,-23.6924905967503,"19456","412470705000004",,SÃO JERÔNIMO DA SERRA,0.464287378245952,
-50.7920563701319,-23.6846775149724,"19457","412470705000005",,SÃO JERÔNIMO DA SERRA,0.235520027519739,
-50.7447974494087,-23.6731815225354,"19458","412470705000006",,SÃO JERÔNIMO DA SERRA,0.230641567580799,
-50.7617967855126,-23.6412563629358,"19459","412470705000007",,SÃO JERÔNIMO DA SERRA,0.194109287925607,
-50.6996545484529,-23.6348268111562,"19460","412470705000008",,SÃO JERÔNIMO DA SERRA,0.236670783443922,
-50.7001057852139,-23.7055348861238,"19461","412470705000009",,SÃO JERÔNIMO DA SERRA,0.441826794529579,
-50.6322839768723,-23.7222849359294,"19462","412470705000010",,SÃO JERÔNIMO DA SERRA,0.454763048281953,
-50.7589335578793,-23.8264467348559,"19463","412470705000011",,SÃO JERÔNIMO DA SERRA,0.446792621715192,
-50.8608716786223,-23.8270354271861,"19464","412470705000012",,SÃO JERÔNIMO DA SERRA,0.354800849401151,
-50.7365225234938,-23.721180523868,"19465","412470705000013",,SÃO JERÔNIMO DA SERRA,0.403467296413878,
-50.7387251572705,-23.7117749710449,"19466","412470705000014",,SÃO JERÔNIMO DA SERRA,0.477749515241025,
-50.739734776278,-23.7264736394345,"19468","412470705000016",,SÃO JERÔNIMO DA SERRA,0.439771302578610,
-50.8531940163207,-23.6391092864596,"19469","412470710000001",,SÃO JERÔNIMO DA SERRA,0.269771762423802,
-50.8791134893733,-23.6203659995855,"19470","412470710000002",,SÃO JERÔNIMO DA SERRA,0.226297647638108,
-50.7951323364453,-23.6414221255919,"19471","412470710000003",,SÃO JERÔNIMO DA SERRA,0.287555966348083,
-50.81219135299,-23.7826341685852,"19474","412470715000001",,SÃO JERÔNIMO DA SERRA,0.318891830140391,
-50.8485907399861,-23.7558839019059,"19475","412470715000002",,SÃO JERÔNIMO DA SERRA,0.414228627724050,
-50.8171822157863,-23.7272133545422,"19476","412470715000003",,SÃO JERÔNIMO DA SERRA,0.459297764407419,
-50.7213428370529,-23.7762361405905,"19478","412470715000005",,SÃO JERÔNIMO DA SERRA,0.446659773642551,
-50.8685348953455,-23.591416470732,"19479","412470720000001",,SÃO JERÔNIMO DA SERRA,0.317656367596049,
-50.858818352087,-23.6072190847053,"19480","412470720000002",,SÃO JERÔNIMO DA SERRA,0.345658313944953,
-52.7174597129962,-25.8298764617122,"19481","412480605000012",,SÃO JOÃO,0.489018493918862,
-52.7315324572969,-25.8378458676796,"19482","412480605000013",,SÃO JOÃO,0.355111940716517,
-52.7911934453621,-25.829330328464,"19484","412480610000001",,SÃO JOÃO,0.300905874331818,
-52.7946255784271,-25.8271058446133,"19485","412480610000002",,SÃO JOÃO,0.334153897343514,
-52.7783070043006,-25.8097300053279,"19486","412480610000003",,SÃO JOÃO,0.239026723038170,
-52.7936458230772,-25.8717624473488,"19487","412480610000004",,SÃO JOÃO,0.285444300091439,
-52.8448672920875,-25.8292235871996,"19488","412480610000005",,SÃO JOÃO,0.237302936399788,
-52.8401692012008,-25.7862554528192,"19489","412480615000001",,SÃO JOÃO,0.314778426437907,
-52.8724825139944,-25.7897331560578,"19490","412480615000002",,SÃO JOÃO,0.251603982966328,
-52.8141257636628,-25.7699631690606,"19491","412480615000003",,SÃO JOÃO,0.337819085864708,
-52.8063748429982,-25.7062259580635,"19492","412480617000001",,SÃO JOÃO,0.350272601199600,
-52.8078583562157,-25.7172307551524,"19493","412480617000002",,SÃO JOÃO,0.443545382974058,
-52.8181701354597,-25.6800148995086,"19494","412480617000003",,SÃO JOÃO,0.317486117673242,
-52.8121349524673,-25.6218601102995,"19495","412480617000004",,SÃO JOÃO,0.385059906443094,
-52.7663444894547,-25.7615988165877,"19496","412480620000001",,SÃO JOÃO,0.375097572897196,
-52.7523101938905,-25.7705694027921,"19498","412480620000003",,SÃO JOÃO,0.304117268392736,
-52.3395871351464,-22.8544897487898,"19500","412490505000001",,SÃO JOÃO DO CAIUÁ,0.430451992464121,
-52.3409551915923,-22.8490202438294,"19501","412490505000002",,SÃO JOÃO DO CAIUÁ,0.461939840130269,
-52.3369977894144,-22.8499005879207,"19502","412490505000003",,SÃO JOÃO DO CAIUÁ,0.377505401794789,
-52.3393632291217,-22.8574665052986,"19503","412490505000004",,SÃO JOÃO DO CAIUÁ,0.421628197482123,
-52.334822169222,-22.8556063313956,"19504","412490505000005",,SÃO JOÃO DO CAIUÁ,0.412243887653918,
-52.3339652881064,-22.8522570091567,"19505","412490505000006",,SÃO JOÃO DO CAIUÁ,0.414102086696889,
-52.3298365408024,-22.8577573661384,"19506","412490505000007",,SÃO JOÃO DO CAIUÁ,0.482133470330958,
-52.3644015570819,-22.8862783067687,"19508","412490505000009",,SÃO JOÃO DO CAIUÁ,0.430448100057063,
-52.3577864479202,-22.8055628276408,"19509","412490505000010",,SÃO JOÃO DO CAIUÁ,0.454449659398162,
-52.3329372433901,-22.8578536682626,"19511","412490505000012",,SÃO JOÃO DO CAIUÁ,0.358222680302724,
-51.8198926106629,-23.9930211904891,"19512","412500105000001",,SÃO JOÃO DO IVAÍ,0.378361126049012,
-51.8227717929436,-23.9893326086681,"19513","412500105000002",,SÃO JOÃO DO IVAÍ,0.332222018946695,
-51.8262885076348,-23.9898252290326,"19514","412500105000003",,SÃO JOÃO DO IVAÍ,0.337961944785091,
-51.8168474339182,-23.9880673833202,"19515","412500105000004",,SÃO JOÃO DO IVAÍ,0.368538554042578,
-51.8167852261785,-23.9900946767877,"19516","412500105000005",,SÃO JOÃO DO IVAÍ,0.298488241661365,
-51.817876382963,-23.9949540070456,"19517","412500105000006",,SÃO JOÃO DO IVAÍ,0.380850032488845,
-51.8131929662629,-23.9965713784426,"19518","412500105000007",,SÃO JOÃO DO IVAÍ,0.371117022730770,
-51.8170040057855,-23.999669568409,"19519","412500105000008",,SÃO JOÃO DO IVAÍ,0.406508442647677,
-51.8112960816686,-23.963012066789,"19520","412500105000009",,SÃO JOÃO DO IVAÍ,0.239190765972401,
-51.7900743239864,-24.0101194328934,"19521","412500105000010",,SÃO JOÃO DO IVAÍ,0.331272614475492,
-51.8242668227503,-24.0189691090255,"19522","412500105000011",,SÃO JOÃO DO IVAÍ,0.347809329197593,
-51.839111327486,-24.0455713135541,"19523","412500105000012",,SÃO JOÃO DO IVAÍ,0.205190735750922,
-51.8605332877091,-23.9908953602976,"19524","412500105000013",,SÃO JOÃO DO IVAÍ,0.336620274182478,
-51.8443651174663,-23.9436583120833,"19525","412500105000014",,SÃO JOÃO DO IVAÍ,0.342277640765948,
-51.8219888539379,-23.9915076302108,"19526","412500105000015",,SÃO JOÃO DO IVAÍ,0.405226702603570,
-51.828994497613,-23.9912301289406,"19527","412500105000016",,SÃO JOÃO DO IVAÍ,0.363441221284718,
-51.8130844352206,-23.9986345619103,"19528","412500105000017",,SÃO JOÃO DO IVAÍ,0.415675864526884,
-51.8182200576847,-23.9982602182806,"19529","412500105000018",,SÃO JOÃO DO IVAÍ,0.388932390850763,
-51.7149780143672,-23.9765342986683,"19532","412500115000001",,SÃO JOÃO DO IVAÍ,0.383389729450014,
-51.7445600679008,-23.9560807573996,"19533","412500115000002",,SÃO JOÃO DO IVAÍ,0.304099357796815,
-51.7124120007465,-23.9817256313595,"19534","412500115000003",,SÃO JOÃO DO IVAÍ,0.446725245584070,
-51.7595288417162,-23.989945728335,"19535","412500115000004",,SÃO JOÃO DO IVAÍ,0.394139533679398,
-51.9156564062642,-23.9572465149625,"19536","412500125000001",,SÃO JOÃO DO IVAÍ,0.365495341096594,
-51.8955327767911,-23.9568024330784,"19537","412500125000002",,SÃO JOÃO DO IVAÍ,0.405871029289118,
-51.9296513860047,-23.9520215773126,"19538","412500125000003",,SÃO JOÃO DO IVAÍ,0.490385623983187,
-51.8776022131771,-24.0580036509575,"19539","412500130000001",,SÃO JOÃO DO IVAÍ,0.326687577977923,
-51.8861864897997,-24.0310027217643,"19540","412500130000002",,SÃO JOÃO DO IVAÍ,0.381518506374165,
-51.8741622328044,-24.0691070645035,"19541","412500130000003",,SÃO JOÃO DO IVAÍ,0.387990452866521,
-51.922187390149,-24.0747935375215,"19542","412500130000004",,SÃO JOÃO DO IVAÍ,0.202899393499450,
-51.9192141269486,-24.0303037042803,"19543","412500130000005",,SÃO JOÃO DO IVAÍ,0.257778535610059,
-50.2947134351027,-25.6850178099528,"19547","412510005000004",,SÃO JOÃO DO TRIUNFO,0.509768981161545,
-50.2839651093886,-25.7595879757478,"19548","412510005000005",,SÃO JOÃO DO TRIUNFO,0.451463499391087,
-50.4086179173877,-25.7154775154328,"19549","412510005000006",,SÃO JOÃO DO TRIUNFO,0.472813876744238,
-50.4407241470786,-25.6743324329414,"19551","412510005000008",,SÃO JOÃO DO TRIUNFO,0.505351330234643,
-50.3858356084367,-25.6339703387377,"19552","412510005000009",,SÃO JOÃO DO TRIUNFO,0.449542850170128,
-50.1541524287768,-25.6780125630566,"19554","412510010000001",,SÃO JOÃO DO TRIUNFO,0.422572033070451,
-50.288964106467,-25.6788860991063,"19555","412510010000002",,SÃO JOÃO DO TRIUNFO,0.325471286718745,
-50.1894027548968,-25.660676092217,"19556","412510010000003",,SÃO JOÃO DO TRIUNFO,0.425924230134845,
-50.144319882455,-25.6344399378089,"19557","412510010000004",,SÃO JOÃO DO TRIUNFO,0.381161206952493,
-50.1781292138219,-25.72664057431,"19558","412510010000005",,SÃO JOÃO DO TRIUNFO,0.383830261948887,
-50.2394227904814,-25.7451341157601,"19559","412510010000006",,SÃO JOÃO DO TRIUNFO,0.500606728540063,
-50.235723208518,-25.6896508007488,"19560","412510010000007",,SÃO JOÃO DO TRIUNFO,0.434419100268141,
-50.2703193801131,-25.6510372464342,"19561","412510010000008",,SÃO JOÃO DO TRIUNFO,0.418822195352345,
-50.2153484053995,-25.6058140735182,"19562","412510010000009",,SÃO JOÃO DO TRIUNFO,0.454751444193455,
-50.2826480699994,-25.5998826054414,"19563","412510010000010",,SÃO JOÃO DO TRIUNFO,0.424455982117673,
-50.3549795349671,-25.5842525547829,"19564","412510010000011",,SÃO JOÃO DO TRIUNFO,0.399428379012458,
-52.919847419491,-25.7149155770094,"19565","412520905000001",,SÃO JORGE D'OESTE,0.499859927477494,
-52.9190477961824,-25.709208513022,"19566","412520905000002",,SÃO JORGE D'OESTE,0.499654285509277,
-52.8865753358402,-25.720684160989,"19569","412520905000005",,SÃO JORGE D'OESTE,0.292048501364165,
-52.935652692394,-25.7488557812588,"19570","412520905000006",,SÃO JORGE D'OESTE,0.338410585530596,
-52.9421875821069,-25.6922438315015,"19571","412520905000007",,SÃO JORGE D'OESTE,0.324779401562268,
-52.9746751207467,-25.6542838799606,"19572","412520905000008",,SÃO JORGE D'OESTE,0.416075438946748,
-52.9194419491714,-25.6408732941949,"19573","412520905000009",,SÃO JORGE D'OESTE,0.511706273004988,
-52.9173656034087,-25.698449556782,"19575","412520905000011",,SÃO JORGE D'OESTE,0.236168000689372,
-52.9232286221026,-25.7189820584914,"19577","412520905000013",,SÃO JORGE D'OESTE,0.446091175889495,
-53.0103656924291,-25.6103938672231,"19580","412520910000001",,SÃO JORGE D'OESTE,0.379526320629470,
-53.0352575054209,-25.5982499553399,"19581","412520910000002",,SÃO JORGE D'OESTE,0.344386439729809,
-52.8735835613787,-25.6724717534219,"19582","412520915000001",,SÃO JORGE D'OESTE,0.322109265054253,
-52.8892331799992,-25.6398454056249,"19583","412520915000002",,SÃO JORGE D'OESTE,0.372064724836533,
-52.8652453508924,-25.6626268187159,"19584","412520915000003",,SÃO JORGE D'OESTE,0.293543865997172,
-52.9561472505666,-25.5849497817169,"19586","412520917000002",,SÃO JORGE D'OESTE,0.279316457300123,
-52.8405210699121,-25.734468815636,"19587","412520920000001",,SÃO JORGE D'OESTE,0.313153623302426,
-52.8747799376286,-25.7614052063398,"19588","412520920000002",,SÃO JORGE D'OESTE,0.327700235422361,
-52.8538437029981,-25.7362465193537,"19589","412520920000003",,SÃO JORGE D'OESTE,0.415935161062051,
-52.2942095416975,-23.4352767762055,"19590","412530805000001",,SÃO JORGE DO IVAÍ,0.446237639666849,
-52.2923637728384,-23.4306120027893,"19591","412530805000002",,SÃO JORGE DO IVAÍ,0.468431073427336,
-52.2897572744439,-23.4350944900359,"19592","412530805000003",,SÃO JORGE DO IVAÍ,0.472907175520949,
-52.2902512361372,-23.4390664841186,"19593","412530805000004",,SÃO JORGE DO IVAÍ,0.499844648056863,
-52.3443320516689,-23.4607718193117,"19596","412530805000007",,SÃO JORGE DO IVAÍ,0.409079523668596,
-52.2647194056581,-23.3472089153586,"19598","412530805000009",,SÃO JORGE DO IVAÍ,0.364748631092888,
-52.2332574000304,-23.3781164969903,"19599","412530805000010",,SÃO JORGE DO IVAÍ,0.343185713717613,
-52.2920213707202,-23.4398900686798,"19600","412530805000011",,SÃO JORGE DO IVAÍ,0.343703199884343,
-52.3526522463528,-23.513410447457,"19608","412530810000003",,SÃO JORGE DO IVAÍ,0.233496096371115,
-53.883388237235,-23.7585362225022,"19610","412535705000001",,SÃO JORGE DO PATROCÍNIO,0.352062303210208,
-53.8822575302844,-23.7629542606663,"19611","412535705000002",,SÃO JORGE DO PATROCÍNIO,0.367275131989804,
-53.8798299264952,-23.7587815486631,"19612","412535705000003",,SÃO JORGE DO PATROCÍNIO,0.341326561566409,
-53.9146566346257,-23.7859319864452,"19613","412535705000004",,SÃO JORGE DO PATROCÍNIO,0.434138031925854,
-53.9662859365653,-23.7836338826338,"19614","412535705000005",,SÃO JORGE DO PATROCÍNIO,0.512748365522062,
-53.9087694457331,-23.7557279131661,"19615","412535705000006",,SÃO JORGE DO PATROCÍNIO,0.348887861979368,
-53.9420424241187,-23.7370053124969,"19616","412535705000007",,SÃO JORGE DO PATROCÍNIO,0.370634635708355,
-53.9297174974682,-23.6930106797034,"19617","412535705000008",,SÃO JORGE DO PATROCÍNIO,0.365003842488697,
-53.8938040600091,-23.6848715251412,"19618","412535705000009",,SÃO JORGE DO PATROCÍNIO,0.342078249407083,
-53.8768983022093,-23.7253784073523,"19619","412535705000010",,SÃO JORGE DO PATROCÍNIO,0.353421471824217,
-53.8372357317887,-23.7729065310041,"19620","412535705000011",,SÃO JORGE DO PATROCÍNIO,0.405963704514225,
-53.8037994106872,-23.7761627383066,"19621","412535705000012",,SÃO JORGE DO PATROCÍNIO,0.392623975130128,
-53.8164698022557,-23.8020886697811,"19622","412535705000013",,SÃO JORGE DO PATROCÍNIO,0.321294686347085,
-53.866650849249,-23.7725796129184,"19623","412535705000014",,SÃO JORGE DO PATROCÍNIO,0.485578282886299,
-53.8785526407673,-23.7645111190484,"19625","412535705000016",,SÃO JORGE DO PATROCÍNIO,0.399326763289382,
-49.6509866222075,-23.9153619919757,"19626","412540705000001",,SÃO JOSÉ DA BOA VISTA,0.463854128752539,
-49.6469789697139,-23.9187550685002,"19627","412540705000002",,SÃO JOSÉ DA BOA VISTA,0.451927214780268,
-49.6496938434424,-23.9135215609504,"19628","412540705000003",,SÃO JOSÉ DA BOA VISTA,0.470029384308796,
-49.6519765664958,-23.9203489973777,"19629","412540705000004",,SÃO JOSÉ DA BOA VISTA,0.483810133685506,
-49.6585782960889,-23.8816927126978,"19630","412540705000005",,SÃO JOSÉ DA BOA VISTA,0.219844478512291,
-49.6165020755489,-23.9160956088989,"19631","412540705000006",,SÃO JOSÉ DA BOA VISTA,0.356037574068785,
-49.6362368190296,-23.9688301270172,"19632","412540705000007",,SÃO JOSÉ DA BOA VISTA,0.359523726913472,
-49.6831656835936,-23.9611634374738,"19633","412540705000008",,SÃO JOSÉ DA BOA VISTA,0.336760515486087,
-49.7250065632764,-23.9265658999154,"19634","412540705000009",,SÃO JOSÉ DA BOA VISTA,0.231453800706317,
-49.7087818652801,-23.8997700349317,"19635","412540705000010",,SÃO JOSÉ DA BOA VISTA,0.337144812896891,
-49.6336408861649,-23.8527805532019,"19636","412540705000011",,SÃO JOSÉ DA BOA VISTA,0.371166065914828,
-49.5749147358232,-23.9230756977981,"19637","412540705000012",,SÃO JOSÉ DA BOA VISTA,0.356215580729980,
-49.5857758151818,-23.9531547298623,"19638","412540705000013",,SÃO JOSÉ DA BOA VISTA,0.200000000000000,
-49.6468974486534,-24.0256630822047,"19639","412540705000014",,SÃO JOSÉ DA BOA VISTA,0.278946550827903,
-49.6902592201932,-24.0513997441767,"19640","412540705000015",,SÃO JOSÉ DA BOA VISTA,0.344423850959944,
-49.7349931248631,-24.0190056768745,"19641","412540705000016",,SÃO JOSÉ DA BOA VISTA,0.350063385976451,
-54.0602177292637,-24.8341184023669,"19643","412545605000001",,SÃO JOSÉ DAS PALMEIRAS,0.405281814129508,
-54.0594867486929,-24.8364647687815,"19644","412545605000002",,SÃO JOSÉ DAS PALMEIRAS,0.421379212851464,
-54.0765159305557,-24.8302733386804,"19645","412545605000003",,SÃO JOSÉ DAS PALMEIRAS,0.447012990394689,
-54.0618595091002,-24.795512321154,"19646","412545605000004",,SÃO JOSÉ DAS PALMEIRAS,0.308154911718047,
-54.0846305970285,-24.8554052930934,"19647","412545605000005",,SÃO JOSÉ DAS PALMEIRAS,0.300727486787278,
-54.1317255997462,-24.7909590873057,"19648","412545605000006",,SÃO JOSÉ DAS PALMEIRAS,0.440196049663969,
-54.1195765209326,-24.8349646971428,"19649","412545605000007",,SÃO JOSÉ DAS PALMEIRAS,0.416436824328485,
-54.1800440731958,-24.8438696755732,"19650","412545605000008",,SÃO JOSÉ DAS PALMEIRAS,0.476575571205343,
-54.0667493614785,-24.8338984128962,"19651","412545605000009",,SÃO JOSÉ DAS PALMEIRAS,0.464644184582029,
-54.0661536513977,-24.8363461136895,"19652","412545605000010",,SÃO JOSÉ DAS PALMEIRAS,0.341600297800134,
-49.1938602349728,-25.5653018137963,"19731","412550605000087",,SÃO JOSÉ DOS PINHAIS,0.477163609031862,
-49.1957403908656,-25.5643720969502,"19732","412550605000088",,SÃO JOSÉ DOS PINHAIS,0.474633091429274,
-49.1410156048107,-25.4863080373723,"19759","412550605000115",,SÃO JOSÉ DOS PINHAIS,0.507422889371022,
-49.1684517377045,-25.4751711808778,"19781","412550605000137",,SÃO JOSÉ DOS PINHAIS,0.507825241837208,
-49.155850379118,-25.5078222397079,"19790","412550605000146",,SÃO JOSÉ DOS PINHAIS,0.489094038604270,
-49.1375643558671,-25.5367018804709,"19804","412550605000160",,SÃO JOSÉ DOS PINHAIS,0.508997727032849,
-49.0219436634072,-25.6638795359262,"19806","412550605000162",,SÃO JOSÉ DOS PINHAIS,0.393101072932127,
-49.1437998529733,-25.5504977748892,"19808","412550605000164",,SÃO JOSÉ DOS PINHAIS,0.458399542380192,
-49.133026786163,-25.5481063910822,"19811","412550605000167",,SÃO JOSÉ DOS PINHAIS,0.499402810264301,
-49.2266427653099,-25.5760401154569,"19812","412550605000168",,SÃO JOSÉ DOS PINHAIS,0.315169575314858,
-49.1658229750452,-25.5763447118433,"19846","412550605000202",,SÃO JOSÉ DOS PINHAIS,0.491011900575189,
-49.163877703093,-25.7472361198414,"19902","412550610000003",,SÃO JOSÉ DOS PINHAIS,0.356800593108565,
-49.1845319897869,-25.7084378298761,"19903","412550610000004",,SÃO JOSÉ DOS PINHAIS,0.461395545883326,
-49.2118653740548,-25.6859836580752,"19904","412550610000005",,SÃO JOSÉ DOS PINHAIS,0.460275093135380,
-49.117535344184,-25.6673508498619,"19906","412550610000007",,SÃO JOSÉ DOS PINHAIS,0.458614788792141,
-49.1341110945985,-25.6810647983677,"19907","412550610000008",,SÃO JOSÉ DOS PINHAIS,0.493305837666760,
-49.0502191682231,-25.7430018260861,"19908","412550610000009",,SÃO JOSÉ DOS PINHAIS,0.488344039466402,
-48.9411083484499,-25.77767290945,"19909","412550610000010",,SÃO JOSÉ DOS PINHAIS,0.484606346158392,
-49.1472579302336,-25.7201814784223,"19910","412550610000011",,SÃO JOSÉ DOS PINHAIS,0.478027548066681,
-49.1175985707528,-25.7156849189315,"19911","412550610000012",,SÃO JOSÉ DOS PINHAIS,0.491537579445237,
-49.2275932100238,-25.707577294101,"19912","412550610000013",,SÃO JOSÉ DOS PINHAIS,0.449808751547344,
-49.2395036058829,-25.6701832952728,"19913","412550610000014",,SÃO JOSÉ DOS PINHAIS,0.501428465921068,
-49.1032506558243,-25.5193870512457,"19868","412550606000001",,SÃO JOSÉ DOS PINHAIS,0.482974019515231,
-49.1064997612013,-25.5350627356391,"19888","412550606000021",,SÃO JOSÉ DOS PINHAIS,0.504123127493264,
-49.1074305272143,-25.560103233623,"19891","412550606000024",,SÃO JOSÉ DOS PINHAIS,0.455934226635706,
-49.0067368837986,-25.5682842806294,"19892","412550606000025",,SÃO JOSÉ DOS PINHAIS,0.417668755987538,
-49.2322075487283,-25.6183478324874,"19895","412550607000002",,SÃO JOSÉ DOS PINHAIS,0.490284028440081,
-49.2442257346372,-25.6008345806238,"19898","412550607000005",,SÃO JOSÉ DOS PINHAIS,0.503226191969744,
-49.2121801835358,-25.6103847582097,"19899","412550607000006",,SÃO JOSÉ DOS PINHAIS,0.508203441773376,
-49.1245607991048,-25.5956731287607,"19915","412550615000001",,SÃO JOSÉ DOS PINHAIS,0.414222890499688,
-49.0871358042115,-25.5882816208273,"19916","412550615000002",,SÃO JOSÉ DOS PINHAIS,0.431229426225127,
-49.0299117511652,-25.6097891437887,"19917","412550615000003",,SÃO JOSÉ DOS PINHAIS,0.414640326491771,
-49.2410400847037,-25.7490141847175,"19919","412550620000001",,SÃO JOSÉ DOS PINHAIS,0.278670345784270,
-49.2053968673584,-25.7909388779958,"19920","412550620000002",,SÃO JOSÉ DOS PINHAIS,0.418995886174173,
-49.2128102615897,-25.7497868952537,"19921","412550620000003",,SÃO JOSÉ DOS PINHAIS,0.404904034862651,
-52.6475691800259,-23.3960410581331,"19931","412555505000001",,SÃO MANOEL DO PARANÁ,0.411334743307294,
-52.6377307608831,-23.3654093280891,"19932","412555505000002",,SÃO MANOEL DO PARANÁ,0.393053004446662,
-52.6410308810897,-23.4194291930809,"19935","412555505000005",,SÃO MANOEL DO PARANÁ,0.420374919809062,
-52.6587606288135,-23.4025833498716,"19936","412555505000006",,SÃO MANOEL DO PARANÁ,0.362689967875048,
-52.6447071528211,-23.3943767064237,"19937","412555505000007",,SÃO MANOEL DO PARANÁ,0.395368588684037,
-50.3937138216923,-25.8100831446843,"19961","412560505000024",,SÃO MATEUS DO SUL,0.379218344880710,
-50.3587366385322,-25.7849582961852,"19962","412560505000025",,SÃO MATEUS DO SUL,0.418820801433795,
-50.3128167019626,-25.7910728868041,"19963","412560505000026",,SÃO MATEUS DO SUL,0.468783837681057,
-50.3268300286051,-25.8512058754535,"19964","412560505000027",,SÃO MATEUS DO SUL,0.400036304649861,
-50.3307125102558,-25.9064859253113,"19965","412560505000028",,SÃO MATEUS DO SUL,0.406791243606284,
-50.3865149503825,-25.9200152268085,"19966","412560505000029",,SÃO MATEUS DO SUL,0.249181163475339,
-50.4753545938238,-25.969895099314,"19967","412560505000030",,SÃO MATEUS DO SUL,0.325713197033761,
-50.4893348917129,-25.922823031146,"19968","412560505000031",,SÃO MATEUS DO SUL,0.384569152362269,
-50.4792803354059,-25.8770990401547,"19969","412560505000032",,SÃO MATEUS DO SUL,0.404537249168263,
-50.4439859982013,-25.8399096967125,"19970","412560505000033",,SÃO MATEUS DO SUL,0.441635916343615,
-50.4442539943779,-25.8198464763154,"19971","412560505000034",,SÃO MATEUS DO SUL,0.389299796128909,
-50.2803880205931,-25.8852620620853,"19972","412560505000035",,SÃO MATEUS DO SUL,0.423164733457629,
-50.2426794944932,-25.9003155164624,"19973","412560505000036",,SÃO MATEUS DO SUL,0.387244501706796,
-50.2822092599067,-25.9310737799679,"19974","412560505000037",,SÃO MATEUS DO SUL,0.365192380608150,
-50.5100045182392,-25.8476832622212,"19975","412560505000038",,SÃO MATEUS DO SUL,0.377447809843404,
-50.4867225907026,-25.7859058937366,"19976","412560505000039",,SÃO MATEUS DO SUL,0.316201275132610,
-50.4588751142178,-25.7570095132082,"19977","412560505000040",,SÃO MATEUS DO SUL,0.334657569058958,
-50.4271727779016,-25.7493320264156,"19978","412560505000041",,SÃO MATEUS DO SUL,0.413709686373052,
-50.3848601752357,-25.7538007980857,"19979","412560505000042",,SÃO MATEUS DO SUL,0.448008905904238,
-50.4151408743617,-25.8796366903716,"19982","412560505000045",,SÃO MATEUS DO SUL,0.491795175218215,
-50.549705214637,-25.7747228581817,"19985","412560510000001",,SÃO MATEUS DO SUL,0.328699095922933,
-50.540888831143,-25.7950073200651,"19986","412560510000002",,SÃO MATEUS DO SUL,0.375251376476168,
-50.5791317043829,-25.8294609688608,"19987","412560510000003",,SÃO MATEUS DO SUL,0.390055954115572,
-50.5991421867577,-26.0224278621956,"19988","412560515000001",,SÃO MATEUS DO SUL,0.333325174266138,
-50.6277148185812,-25.9894022198221,"19989","412560515000002",,SÃO MATEUS DO SUL,0.385711649188030,
-50.629755300336,-25.9449447453684,"19990","412560515000003",,SÃO MATEUS DO SUL,0.232522746753997,
-50.6267789761396,-25.8837620500393,"19991","412560515000004",,SÃO MATEUS DO SUL,0.426807695822216,
-50.5730785266798,-25.9057899661458,"19992","412560515000005",,SÃO MATEUS DO SUL,0.376754637075426,
-50.5647756568438,-25.953409129784,"19993","412560515000006",,SÃO MATEUS DO SUL,0.390539957308598,
-50.5668617753855,-26.0187754382665,"19994","412560515000007",,SÃO MATEUS DO SUL,0.449659610646620,
-50.3621828508351,-25.9897581553784,"19995","412560520000001",,SÃO MATEUS DO SUL,0.329828492814644,
-50.2922577850026,-25.9753123173774,"19996","412560520000002",,SÃO MATEUS DO SUL,0.311849578800379,
-50.3223358038864,-25.9828474332858,"19997","412560520000003",,SÃO MATEUS DO SUL,0.330824069022428,
-50.3252167115249,-26.0278430326293,"19998","412560520000004",,SÃO MATEUS DO SUL,0.322349036837977,
-50.3456077335916,-26.0629667775559,"19999","412560520000005",,SÃO MATEUS DO SUL,0.378691215229105,
-50.4000926059806,-26.0153636246827,"20000","412560520000006",,SÃO MATEUS DO SUL,0.375751763133524,
-50.4269100579014,-25.9828290280672,"20001","412560520000007",,SÃO MATEUS DO SUL,0.423749392257796,
-54.2521860520278,-25.354915899134,"20010","412570405000009",,SÃO MIGUEL DO IGUAÇU,0.478277983778179,
-54.249760470227,-25.3435566704425,"20011","412570405000010",,SÃO MIGUEL DO IGUAÇU,0.396325899483089,
-54.2487331144514,-25.339783174679,"20012","412570405000011",,SÃO MIGUEL DO IGUAÇU,0.431131056573108,
