X,Y,ID,CD_GEOCODI,TIPO,NM_BAIRRO,NM_SUBDIST,NM_MUNICIP,SC_indices,SC_indic_1,SC_indic_2,SC_indic_3,SC_indic_4,SC_indic_5,icon_url
-53.5407575008373,-24.4546819916369,"4908","410200005000044",RURAL,,,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,"23.1481481481481","0","508.537037037037","0.169232073499625","0.288761719933184",
-53.574893888891,-24.4308374541467,"4909","410200005000045",RURAL,,,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,"21.7391304347826","0","437.201581027668","0.112072976313731","0.267985662136958",
-53.6084588201993,-24.4209097206466,"4910","410200005000046",RURAL,,,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,"18.0555555555556","0.116701463457239","480.006944444444","0.146371711676069","0.301717252147159",
-53.5671213558183,-24.3575117209565,"4911","410200005000047",RURAL,,,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,"16.6666666666667","0.21521523159112","507.142857142857","0.168114956311006","0.327535480766024",
-53.5980817490438,-24.340736248949,"4912","410200005000048",RURAL,,,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,"12.0689655172414","0.54132977437914","494.913793103448","0.158316150793743","0.383265831993932",
-53.5746048809925,-24.2993214011407,"4913","410200005000049",RURAL,,,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,"15.3846153846154","0.306151017560856","388.666666666667","0.0731833127149561","0.309548662361958",
-53.5300813330987,-24.343671749804,"4915","410200005000051",RURAL,,,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,"19.5121951219512","0.0133821456582902","1046.75609756098","0.60049188886757","0.448066531526078",
-53.6169356850853,-24.608701525929,"4917","410200010000001",URBANO,,,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,"18.0769230769231","0.11518586702441","456.764887857695","0.127748504570368","0.397942262502044",
-53.6465429809213,-24.6117433880932,"4918","410200010000002",RURAL,,,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,"10","0.688081318633749","540.6","0.194923225117511","0.423259594339777",
-53.6711253786847,-24.554860016185,"4919","410200010000003",RURAL,,,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,"14.0939597315436","0.39769711081898","738.228187919463","0.353277140994592","0.428045707783303",
-53.6144141943313,-24.5485481172598,"4920","410200010000004",RURAL,,,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,"12.1428571428571","0.536088647798619","573.757142857143","0.221491112350602","0.405285613181786",
-53.5809128278619,-24.5757532159397,"4921","410200010000005",RURAL,,,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,"21.3483146067416","0","451.629213483146","0.123633432948041","0.272230339253833",
-53.6076708391833,-24.6428434824491,"4922","410200010000006",RURAL,,,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,"10.4895104895105","0.653360382172577","525.356643356643","0.18270915160402","0.412505215523748",
-53.6154237921533,-24.6104417004173,"4923","410200010000007",RURAL,,,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,"15.0943396226415","0.326740252120042","390.754716981132","0.0748564087814884","0.37932020546952",
-53.654892155784,-24.4142477640392,"4924","410200020000001",URBANO,,,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,"15.397489539749","0.305237854856558","324.63179916318","0.0218739720353793","0.409067921880123",
-53.6930079056555,-24.3267907426579,"4925","410200020000002",URBANO,,,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,"17.5471698113208","0.152761220094924","444.354716981132","0.117804583231534","0.411858572075534",
-53.65380307285,-24.3866024312253,"4926","410200020000003",RURAL,,,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,"24.1935483870968","0","451.774193548387","0.123749601402029","0.279962117749388",
-53.6586566282834,-24.337992695051,"4927","410200020000004",RURAL,,,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,"19.205298013245","0.0351503308960787","630.12582781457","0.266657756288498","0.331475321708722",
-53.6726549229127,-24.3010158201157,"4928","410200020000005",RURAL,,,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,"8.75","0.776743709954242","302.175","0.00387996964638878","0.382424568615262",
-53.664990641276,-24.2385205366865,"4929","410200020000006",RURAL,,,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,"18.4931506849315","0.0856628789767009","443.205479452055","0.116883731479979","0.379895524818613",
-53.6252156474204,-24.2824387928654,"4930","410200020000007",RURAL,,,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,"13.6363636363636","0.430154362065043","355","0.0462071583651139","0.324556892866011",
-53.6241867018538,-24.3790589498135,"4931","410200020000008",RURAL,,,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,"32.6530612244898","0","422.224489795918","0.100072253795532","0.266364057772643",
-53.6756377618366,-24.4462284882239,"4932","410200020000009",RURAL,,,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,"12.1951219512195","0.532381509485566","596.243902439024","0.239509121181551","0.411163591245213",
-53.6858210336678,-24.5044604751357,"4933","410200020000010",RURAL,,,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,"14.9532710280374","0.3367462352703","421.803738317757","0.0997351174544094","0.32600782392787",
-51.6582634929647,-23.2418100398256,"4937","410210905000004",URBANO,,,ASTORGA,ASTORGA,"15.6661786237189","0.286179761491368","522.401171303075","0.180341014862622","0.462128765837906",
-51.6524073660544,-23.2457689047994,"4938","410210905000005",URBANO,,,ASTORGA,ASTORGA,"15.987460815047","0.263391243593896","471.309299895507","0.139402533403825","0.492913946324105",
-51.6568258683238,-23.2389137740547,"4957","410210905000024",URBANO,,,ASTORGA,ASTORGA,"18.9349112426036","0.0543288410292784","660.282474226804","0.290821430000084","0.471624025406748",
-51.6738802901137,-23.2439664391576,"4959","410210905000026",URBANO,,,ASTORGA,ASTORGA,"8.12903225806452","0.820788897900552","411.976774193548","0.0918610471275278","0.472999241278195",
-51.6322543342133,-23.1712971768775,"4964","410210910000001",URBANO,,,ASTORGA,ASTORGA,"16.9717138103161","0.193578264213961","430.993344425957","0.107098490705569","0.419703114464158",
-51.628130347885,-23.1553606114839,"4965","410210910000002",RURAL,,,ASTORGA,ASTORGA,"13.3333333333333","0.451648275112435","667.193333333333","0.29635890728566","0.417877159138597",
-51.6377201082848,-23.167614507201,"4966","410210910000003",URBANO,,,ASTORGA,ASTORGA,"14.6666666666667","0.357075057703909","336.115555555556","0.0310755834697371","0.388281975777509",
-51.6798556942865,-23.1726055046342,"4967","410210915000001",URBANO,,,ASTORGA,ASTORGA,"16.8367346938775","0.203152321207379","424.716836734694","0.102069301390991","0.390721476750652",
-51.6757554292252,-23.1729812019639,"4968","410210915000002",URBANO,,,ASTORGA,ASTORGA,"10.477299185099","0.654226528932793","359.075669383003","0.049472877761792","0.435878288913806",
-51.6595376145369,-23.1284460370611,"4969","410210915000003",RURAL,,,ASTORGA,ASTORGA,"12.5","0.510756535992763","548.5","0.201253273217425","0.408362901630891",
-51.6976801925119,-23.1792543209304,"4970","410210915000004",RURAL,,,ASTORGA,ASTORGA,"12.1359223300971","0.536580533464752","366.097087378641","0.0550989427797644","0.370282885512827",
-51.6765531830451,-23.1657813041139,"4971","410210915000005",URBANO,,,ASTORGA,ASTORGA,"10.6508875739645","0.64191391960296","371.073964497041","0.0590867746211359","0.483604228560562",
